"sub","ses","task","datatype","trial_n","quality","threshold","threshold_se","slope","slope_se","response","stim"
14,1,"psi","beh",13,"warm",39.3197831685366,2.29946521027126,0.504131795167706,0.540904431495478,0,35
14,1,"psi","beh",14,"warm",38.6259942017317,2.06748056404755,0.59247842218881,0.557260080448918,1,39
14,1,"psi","beh",15,"warm",39.1651765128357,2.13341594286865,0.492901803890644,0.5383547963278,0,38.5
14,1,"psi","beh",16,"warm",39.174760308097,1.97205499491086,0.576682991807613,0.481824210452252,0,35
14,1,"psi","beh",17,"warm",39.8448134958945,2.19530974403107,0.427007133120849,0.491200976034351,0,40
14,1,"psi","beh",18,"warm",39.8543570747437,2.05495584065707,0.488192768073479,0.437523361366949,0,35
14,1,"psi","beh",19,"warm",40.587315573757,2.29238524758922,0.365728758436232,0.454075104213837,0,41.0999984741211
14,1,"psi","beh",20,"warm",40.1458866333772,1.99029808748066,0.435507634955072,0.414851865640311,1,42.7000007629395
14,1,"psi","beh",21,"warm",40.1660143702862,1.87348970173641,0.481363356167909,0.369566235132286,0,35
14,1,"psi","beh",22,"warm",39.7769248688411,1.63530331326983,0.550460227216192,0.346882259793096,1,41.5
14,1,"psi","beh",23,"warm",40.269737112278,1.75043999316244,0.468287448421162,0.35495077735134,0,40.7000007629395
14,1,"psi","beh",24,"warm",40.2887596969459,1.65192943548378,0.505182643705391,0.317832185381349,0,35
14,1,"psi","beh",25,"warm",40.8289191823291,1.83813209641266,0.416303751449053,0.338284134419826,0,41.9000015258789
14,1,"psi","beh",26,"warm",41.4442390351511,2.09384433618759,0.328628774690837,0.373754107545685,0,43.2000007629395
14,1,"psi","beh",27,"warm",41.4569674545725,1.99047880283336,0.357937294573776,0.331710259102504,0,35
14,1,"psi","beh",28,"warm",41.1290016218736,1.76193485057971,0.401645979095158,0.300598809843628,1,44.2999992370605
14,1,"psi","beh",29,"warm",41.6947157455635,1.97406452499174,0.329639695229798,0.329648031070588,0,43.5999984741211
14,1,"psi","beh",30,"warm",41.7104966979804,1.88568256805678,0.353119204638756,0.29445108265907,0,35
15,1,"psi","beh",1,"cold",10.7645321789559,7.97036696593144,0.0644666962123707,1.11120634859168,0,12.1000003814697
15,1,"psi","beh",2,"cold",11.9905671904041,7.53200048776472,0.0668858779272369,1.09293923321652,1,5.59999990463257
15,1,"psi","beh",3,"cold",11.7902781924435,7.1514588385974,0.117672597546939,1.08343707807035,1,0
15,1,"psi","beh",4,"cold",12.9174515659042,6.80932705633905,0.129278419316844,1.06469319749108,1,8
15,1,"psi","beh",5,"cold",12.7635790495928,6.39621501677532,0.215369373622921,1.00436928278058,1,0
15,1,"psi","beh",6,"cold",13.9407491583696,6.24415600494649,0.214744682285431,0.973620145644024,1,9.80000019073486
15,1,"psi","beh",7,"cold",16.3179791602217,6.78224602400291,0.0936968698951872,0.851314599877139,1,13.3999996185303
15,1,"psi","beh",8,"cold",16.4725311111603,6.47011090955644,0.135257283008488,0.792192880750833,1,0
15,1,"psi","beh",9,"cold",14.349693081856,5.78207056862453,0.200572437551375,0.847637777028086,0,15.6999998092651
15,1,"psi","beh",10,"cold",14.2707765516087,5.42664000883823,0.274056649546101,0.770971513993366,1,0
15,1,"psi","beh",11,"cold",15.8878641848429,5.56111784289963,0.189571904710434,0.69867585936816,1,12.8000001907349
15,1,"psi","beh",12,"cold",14.4361551364242,4.72484654085412,0.278141991378489,0.679890076786969,0,17.6000003814697
15,1,"psi","beh",13,"cold",14.4136022253325,4.36886833463326,0.346124773777446,0.611218770508518,1,4.90000009536743
15,1,"psi","beh",14,"cold",13.330665415708,3.57217149445734,0.474474060561747,0.57776083744766,0,15.5
15,1,"psi","beh",15,"cold",13.8369169663667,3.34791056872859,0.50325610409249,0.543821902916842,1,11.3999996185303
15,1,"psi","beh",16,"cold",13.1799284843406,4.2559002403706,0.266983938621144,0.614384079993544,0,10.6000003814697
15,1,"psi","beh",17,"cold",13.0980584420488,3.89609172946662,0.319395543839766,0.54234224326653,1,1.10000002384186
15,1,"psi","beh",18,"cold",13.5784674705264,6.10349987391105,0.0774118799683028,0.665129017344609,0,4.40000009536743
15,1,"psi","beh",19,"cold",13.5198380924796,5.73144214732555,0.100593622449552,0.608077123656553,1,0
15,1,"psi","beh",20,"cold",13.4383215632968,5.38842684797422,0.125207193562493,0.546666895572146,1,0
15,1,"psi","beh",21,"cold",13.3451339791872,5.08331969923749,0.149352395809874,0.486827417548219,1,0
15,1,"psi","beh",22,"cold",12.4455949813204,4.38264925429108,0.18466749579419,0.430374220755085,0,20.6000003814697
15,1,"psi","beh",23,"cold",12.3913496361628,4.12836476689587,0.205908938908624,0.38067905272076,1,0
15,1,"psi","beh",24,"cold",11.6797051398324,3.52966719799846,0.238647460037475,0.336981311268281,0,17.7999992370605
15,1,"psi","beh",25,"cold",11.1044801850126,3.0593038077913,0.268299921159249,0.30134108818238,0,16.1000003814697
15,1,"psi","beh",26,"cold",10.4263307058203,3.95202411658857,0.182844457765942,0.394862478742983,0,4
15,1,"psi","beh",27,"cold",10.429524266362,3.69909949847771,0.201292616258189,0.350229327755091,1,0
15,1,"psi","beh",28,"cold",10.4339301758776,3.48946756688431,0.217213811840136,0.313076159142832,1,0
15,1,"psi","beh",29,"cold",9.87611777033751,3.07738229011122,0.240706711718137,0.283307391491482,0,15.1000003814697
15,1,"psi","beh",30,"cold",10.7430549689687,3.28631247645026,0.211987843022895,0.298033253825271,1,12.6000003814697
15,1,"psi","beh",1,"warm",43.6148257298693,4.17448088847822,0.0911781750057441,1.11454648306184,0,40.9000015258789
15,1,"psi","beh",2,"warm",44.2310851852518,3.91468652068396,0.161328166605128,1.10225551937668,0,38.7000007629395
15,1,"psi","beh",3,"warm",42.6352147966616,3.6141100386254,0.115573888895051,1.10098057053542,1,44.0999984741211
15,1,"psi","beh",4,"warm",42.7800599617653,3.35860450058328,0.206573914095744,1.05547089553386,0,35
15,1,"psi","beh",5,"warm",42.8900426516947,3.108972576527,0.343544442047513,0.970764822994479,0,35
15,1,"psi","beh",6,"warm",43.5929557324029,2.92738598941073,0.37180354349602,0.946790129434506,0,42.0999984741211
15,1,"psi","beh",7,"warm",43.7701749841789,2.63840756810256,0.559623285868504,0.857543945120176,0,39.7000007629395
15,1,"psi","beh",8,"warm",44.3915500067123,2.57894373591154,0.535466373318139,0.828693492944347,0,43.0999984741211
15,1,"psi","beh",9,"warm",45.2826071087604,2.84694517459483,0.295572383362963,0.791919356693329,0,44.7999992370605
15,1,"psi","beh",10,"warm",45.4411817161123,2.61423915675464,0.391350780462929,0.694967648537249,0,35
15,1,"psi","beh",11,"warm",46.2428681168928,2.62826841478649,0.290342695714277,0.645672141020613,0,45.5999984741211
15,1,"psi","beh",12,"warm",46.3928832238242,2.40859540909386,0.353604409222578,0.558307715925174,0,35
15,1,"psi","beh",13,"warm",45.6865734761948,2.3091500621351,0.414003028831592,0.582793405416104,1,46.5
15,1,"psi","beh",14,"warm",46.3792446484158,2.37597729459848,0.307343040757955,0.565004948072916,0,46.5
15,1,"psi","beh",15,"warm",46.4928686978433,2.18131911016672,0.359282294004779,0.489276909760634,0,36
15,1,"psi","beh",16,"warm",46.5752393759833,2.03145746529777,0.406805340083188,0.431214719428464,0,38.9000015258789
15,1,"psi","beh",17,"warm",46.0695855785792,1.92468995178502,0.476710094681461,0.430969759894061,1,47.4000015258789
15,1,"psi","beh",18,"warm",45.6215242957083,1.77317936559182,0.565295576756238,0.421657131381105,1,47.0999984741211
15,1,"psi","beh",19,"warm",45.9331268091964,1.63970809862014,0.580745952553154,0.396481219134639,0,44.4000015258789
15,1,"psi","beh",20,"warm",45.6055951018786,1.47206782035387,0.68132215891665,0.377188331230067,1,47.2000007629395
15,1,"psi","beh",21,"warm",45.7353243680856,1.35275503553951,0.744945498403969,0.354800282082021,0,43.5
15,1,"psi","beh",22,"warm",46.1515643991496,1.40522692498658,0.632648398062732,0.354693461940236,0,46.2999992370605
15,1,"psi","beh",23,"warm",46.6246293441661,1.56073662424863,0.480050055863327,0.367666005779288,0,47.7000007629395
15,1,"psi","beh",24,"warm",46.3743929710449,1.42481852987628,0.552625164143073,0.346025806533687,1,48.5
15,1,"psi","beh",25,"warm",46.4221890541402,1.33118117148553,0.597199785953875,0.318902335372906,0,42.4000015258789
15,1,"psi","beh",26,"warm",46.1957471020621,1.20660454445155,0.673700027702681,0.301686855919363,1,48
15,1,"psi","beh",27,"warm",46.2552345297433,1.1325756645591,0.719594465396061,0.284888616391363,0,43.4000015258789
15,1,"psi","beh",28,"warm",46.6240895859605,1.22295094643315,0.596032013405138,0.290450372220387,0,47.5
15,1,"psi","beh",29,"warm",46.4285746020439,1.11642760981031,0.66219044004426,0.274911025801295,1,48.2999992370605
15,1,"psi","beh",30,"warm",46.473647093912,1.05634417325627,0.700594679232296,0.260534764722602,0,43.4000015258789
16,1,"psi","beh",1,"cold",17.111358732132,7.93431039743974,0.0880683229837698,1.11033709676601,1,12.1000003814697
16,1,"psi","beh",2,"cold",13.9344857585453,7.39004725408768,0.0627259187844663,1.08026734408253,0,17.3999996185303
16,1,"psi","beh",3,"cold",14.8529661106068,6.71437244010552,0.0986100563305662,1.09243396952546,1,8
16,1,"psi","beh",4,"cold",15.2483256134293,6.11111143291308,0.173409882457147,1.0543254509684,1,4.5
16,1,"psi","beh",5,"cold",13.4427950204599,6.15792799849686,0.140553872328079,1.07490049724973,0,13.8999996185303
16,1,"psi","beh",6,"cold",13.4847337413096,5.58167295985146,0.237877100124851,1.00771458130097,1,1.10000002384186
16,1,"psi","beh",7,"cold",12.0648635616175,6.56511779815948,0.0962957164279169,0.993019877990222,0,10.5
16,1,"psi","beh",8,"cold",12.7040217597689,8.22183108110032,0.0143258943202818,0.700621949333484,0,0
16,1,"psi","beh",9,"cold",11.7271536513622,7.96442032993672,0.0205179401330782,0.725712702909738,0,29
16,1,"psi","beh",10,"cold",10.6658850086431,7.5619312865354,0.0305822672699272,0.724399288642381,0,29
16,1,"psi","beh",11,"cold",9.62463469116447,7.02066521976834,0.045618480963106,0.691277814887845,0,29
16,1,"psi","beh",12,"cold",8.70729692762573,6.39762288632523,0.0653712142800649,0.631177055416706,0,29
16,1,"psi","beh",13,"cold",7.97417556535317,5.77729917152651,0.0877169096718687,0.556588559679979,0,29
16,1,"psi","beh",14,"cold",7.39381788178919,5.21569133372688,0.110128721633067,0.483585733367481,0,26.3999996185303
16,1,"psi","beh",15,"cold",7.77086909872861,5.02372521512361,0.125142048897841,0.45233859905742,1,0
16,1,"psi","beh",16,"cold",8.13681142588995,4.82494419310136,0.141200786297864,0.419643119007312,1,0
16,1,"psi","beh",17,"cold",8.47853605527966,4.62739335767568,0.157654940609915,0.386946073203313,1,0
16,1,"psi","beh",18,"cold",7.19186286010772,5.14591672005591,0.104860970223812,0.455609619627007,0,0
16,1,"psi","beh",19,"cold",8.82479421834752,6.10558414080536,0.0661468548276948,0.533558007430707,1,20.6000003814697
16,1,"psi","beh",20,"cold",8.17522962988661,5.56869638466956,0.0826211607200742,0.468778208429722,0,29
16,1,"psi","beh",21,"cold",7.66107230129708,5.09552428962463,0.0981765851679355,0.408114254623298,0,28.1000003814697
16,1,"psi","beh",22,"cold",7.15041908964667,4.66941665334058,0.112670957006449,0.362045028454868,0,22
16,1,"psi","beh",23,"cold",6.60680798663844,4.28407208427972,0.126164565361208,0.33011200916819,0,17.2999992370605
16,1,"psi","beh",24,"cold",6.99394011531346,4.20686513127834,0.134908383864912,0.312694243656955,1,0
16,1,"psi","beh",25,"cold",7.36585347513048,4.11927459611315,0.14385677026571,0.295642279607706,1,0
16,1,"psi","beh",26,"cold",6.61923568602369,3.79877191618986,0.155690455484915,0.288441029093493,0,11.5
16,1,"psi","beh",27,"cold",7.61062025046042,3.99684097863754,0.138682439186673,0.287336595366022,1,10.5
16,1,"psi","beh",28,"cold",7.95124143150767,3.88194979879728,0.147586505263254,0.270523460346877,1,0
16,1,"psi","beh",29,"cold",8.26248993123183,3.76687419327976,0.156273952045302,0.254875992861624,1,0
16,1,"psi","beh",30,"cold",8.54216533274299,3.65605390512038,0.164600628022606,0.240692424401456,1,0
16,1,"psi","beh",1,"warm",40.8776116723977,4.2561242048962,0.061096914465587,1.10189166127798,1,40.9000015258789
16,1,"psi","beh",2,"warm",41.3216782428483,4.06598960289431,0.0684874081519705,1.09122117835369,0,37.5
16,1,"psi","beh",3,"warm",41.6119443356433,4.4443938033383,0.0161850290194228,0.784896854460613,1,35
16,1,"psi","beh",4,"warm",41.0767802943518,4.39704299186158,0.0238106978235038,0.838933185148507,1,50
16,1,"psi","beh",5,"warm",40.4309582466597,4.27366303833472,0.0380161245541428,0.86956095474655,1,50
16,1,"psi","beh",6,"warm",39.7288254616542,4.04445952772855,0.0633346342016041,0.860810339992909,1,50
16,1,"psi","beh",7,"warm",39.0537745730638,3.71328911718914,0.103619270993593,0.808900082678326,1,50
16,1,"psi","beh",8,"warm",38.4791542057957,3.32520276539024,0.157780820390944,0.725830347874949,1,50
16,1,"psi","beh",9,"warm",37.9687805070668,2.91723942890147,0.221534840294051,0.643142642456765,1,46.0999984741211
16,1,"psi","beh",10,"warm",37.4430338789255,2.52531514182456,0.291452077787584,0.590198575598734,1,41.2000007629395
16,1,"psi","beh",11,"warm",38.2255126294346,2.83400941476014,0.198978082127929,0.605675244998387,0,39.2000007629395
16,1,"psi","beh",12,"warm",37.8721984439485,2.49101230898728,0.254247189451372,0.526572400275753,1,45.0999984741211
16,1,"psi","beh",13,"warm",37.5142240620776,2.19099456609416,0.307548783576238,0.473634393965084,1,41.7000007629395
16,1,"psi","beh",14,"warm",37.9225470705196,2.21238134892654,0.299000910559374,0.457390958631385,0,37
16,1,"psi","beh",15,"warm",38.1000413334974,2.12412222739097,0.334702874348375,0.426291102388073,0,35
16,1,"psi","beh",16,"warm",38.2718370517907,2.03315760157955,0.372675544291561,0.394841188643179,0,35
16,1,"psi","beh",17,"warm",38.4316411447047,1.94300290962402,0.411446779333778,0.364242150296106,0,35
16,1,"psi","beh",18,"warm",37.8141320126357,2.16954352842238,0.281093496963942,0.430123247509484,1,35
16,1,"psi","beh",19,"warm",37.5358794742846,1.91349150424988,0.324432266680788,0.381989119382856,1,41.9000015258789
16,1,"psi","beh",20,"warm",37.2760074980038,1.70005589185333,0.365089748685027,0.347646839900661,1,40.5999984741211
16,1,"psi","beh",21,"warm",37.0279586593951,1.52030901802422,0.403631294958105,0.324392935890731,1,39.5999984741211
16,1,"psi","beh",22,"warm",36.7840460267873,1.36673364020592,0.440376161689562,0.311023243306756,1,38.7000007629395
16,1,"psi","beh",23,"warm",37.118265340998,1.48574013170114,0.389143367198243,0.314443712669824,0,38.2000007629395
16,1,"psi","beh",24,"warm",37.2525305147733,1.44276405127214,0.414745256420093,0.298373566263027,0,35
16,1,"psi","beh",25,"warm",36.8733572145626,1.50755091835935,0.345434528206781,0.327840824008971,1,35
16,1,"psi","beh",26,"warm",36.7288818635718,1.34547389049655,0.379484243863581,0.295649091370567,1,40.7000007629395
16,1,"psi","beh",27,"warm",36.597913869711,1.21605913141936,0.411549408691486,0.272496641536579,1,40
16,1,"psi","beh",28,"warm",36.4744866810848,1.10999474706786,0.442365107999711,0.256486816759752,1,39.4000015258789
16,1,"psi","beh",29,"warm",36.352315928375,1.01985512533388,0.472513961013846,0.246585120611013,1,38.7999992370605
16,1,"psi","beh",30,"warm",36.2308108421505,0.940389396011006,0.502785705361605,0.241622746421071,1,38.2999992370605
17,1,"psi","beh",1,"cold",10.7645321789559,7.97036696593144,0.0644666962123707,1.11120634859168,0,12.1000003814697
17,1,"psi","beh",2,"cold",11.9905671904041,7.53200048776472,0.0668858779272369,1.09293923321652,1,5.59999990463257
17,1,"psi","beh",3,"cold",11.7902781924435,7.1514588385974,0.117672597546939,1.08343707807035,1,0
17,1,"psi","beh",4,"cold",10.0520771150944,7.31631341824902,0.101784103807398,1.10877643733284,0,8
17,1,"psi","beh",5,"cold",10.112479131901,8.38568520280482,0.0343362205951068,0.994764269004223,0,3.29999995231628
17,1,"psi","beh",6,"cold",8.52517129472067,7.8134993814138,0.0642894270426404,1.00180880366401,0,29
17,1,"psi","beh",7,"cold",6.92893921019416,6.95087769197321,0.1192522164412,0.966488613193596,0,20
17,1,"psi","beh",8,"cold",5.51276470285356,5.93216443673016,0.209656758591798,0.902358430727,0,13.1000003814697
17,1,"psi","beh",9,"cold",6.72322983106501,6.0570987421703,0.143530165660076,0.835915669261352,1,3.5
17,1,"psi","beh",10,"cold",6.50732984595024,5.5778264401456,0.197808788096544,0.78819248354098,1,0
17,1,"psi","beh",11,"cold",6.30506474802959,5.09774445479942,0.264941723243099,0.729270555759372,1,0
17,1,"psi","beh",12,"cold",7.20508068338807,5.07132911713853,0.22766784073189,0.684308012656546,1,4.40000009536743
17,1,"psi","beh",13,"cold",7.03733413396051,4.6185730556745,0.288776686231838,0.616567487949966,1,0
17,1,"psi","beh",14,"cold",6.04682427236445,3.85356760640933,0.381064055078043,0.570855946148228,0,8.19999980926514
17,1,"psi","beh",15,"cold",6.1125097841198,3.49158534118611,0.441251527499195,0.516942093686418,1,2
17,1,"psi","beh",16,"cold",5.32764870291773,3.0576819688719,0.525466413586051,0.50489778231657,0,6
17,1,"psi","beh",17,"cold",5.77353936408592,3.00216180986027,0.51044296801927,0.483057609748951,1,4.30000019073486
17,1,"psi","beh",18,"cold",5.72592688766392,2.66951845402818,0.577752029795686,0.429733209400873,1,0.899999976158142
17,1,"psi","beh",19,"cold",6.49068792391206,3.08019462985281,0.451791659118003,0.449420402135879,1,6.40000009536743
17,1,"psi","beh",20,"cold",5.95607077985602,2.4812572686772,0.541770420477719,0.402326204009236,0,8.10000038146973
17,1,"psi","beh",21,"cold",5.92929246745055,3.92069774011115,0.265130163704974,0.538836644131699,0,1.79999995231628
17,1,"psi","beh",22,"cold",5.82824981190477,3.50549533506653,0.310781395422087,0.478724337530211,1,0
17,1,"psi","beh",23,"cold",5.75103606256885,3.14292431926678,0.353287705938433,0.424077655948489,1,0
17,1,"psi","beh",24,"cold",5.69353587288469,2.83537741184752,0.391323379117212,0.376718452639759,1,0
17,1,"psi","beh",25,"cold",5.24757232883029,2.32086944512135,0.44876382437121,0.334563053129211,0,8
17,1,"psi","beh",26,"cold",4.88839199102497,1.95840537881039,0.500306944254255,0.304291663996921,0,7
17,1,"psi","beh",27,"cold",4.90596026403318,1.78471050298708,0.530663332139954,0.276349270347181,1,0.300000011920929
17,1,"psi","beh",28,"cold",4.54750067896845,1.6110994278399,0.568677890276465,0.269427520301668,0,5.40000009536743
17,1,"psi","beh",29,"cold",4.11615923738229,1.67828725988521,0.557969751075555,0.296327455990864,0,3.40000009536743
17,1,"psi","beh",30,"cold",4.38722520014907,1.63288678532344,0.54077292259757,0.276052496514646,1,3.5
17,1,"psi","beh",1,"warm",43.6148257298693,4.17448088847822,0.0911781750057441,1.11454648306184,0,40.9000015258789
17,1,"psi","beh",2,"warm",44.2310851852518,3.91468652068396,0.161328166605128,1.10225551937668,0,38.7000007629395
17,1,"psi","beh",3,"warm",45.2671944297201,3.75059698458373,0.200333461482083,1.0928515944272,0,44.0999984741211
17,1,"psi","beh",4,"warm",43.8740754941543,3.5765968237222,0.131900883534898,1.0861510319694,1,45.7999992370605
17,1,"psi","beh",5,"warm",44.2096135827245,3.27348804534548,0.231787255079594,1.02309128157961,0,35
17,1,"psi","beh",6,"warm",44.7264545623602,2.91006307676422,0.35739101746977,0.974446776528272,0,42.4000015258789
17,1,"psi","beh",7,"warm",44.9836648149312,2.5624207815907,0.549475936799965,0.868782619013213,0,39.2999992370605
17,1,"psi","beh",8,"warm",45.3613087443795,2.27773518246143,0.729981721551783,0.804253069362889,0,43.7000007629395
17,1,"psi","beh",9,"warm",45.9053473868149,2.27415261289354,0.647391261693515,0.781815349603692,0,45.2000007629395
17,1,"psi","beh",10,"warm",45.4413616490266,1.94278798613587,0.940654630301139,0.756919000544673,1,46.5
17,1,"psi","beh",11,"warm",45.6754076647114,1.71191748562707,1.17752499006919,0.695125164166506,0,44.5999984741211
17,1,"psi","beh",12,"warm",46.1416749917361,2.03889101834594,0.688357203949412,0.733065745966397,0,46.2000007629395
17,1,"psi","beh",13,"warm",45.834255759994,1.73058866825883,0.984279939878178,0.688698798212018,1,47
17,1,"psi","beh",14,"warm",45.9337736220889,1.47351089123447,1.23487562141307,0.60118570397705,0,43.7000007629395
17,1,"psi","beh",15,"warm",45.5555353764962,1.43290929940415,1.29985980283556,0.62019701071384,1,45.7000007629395
17,1,"psi","beh",16,"warm",45.6315596256754,1.22174343708631,1.57256355662791,0.544119331563663,0,44.0999984741211
17,1,"psi","beh",17,"warm",45.8790882455016,1.26157936852987,1.39873291747116,0.548288664473307,0,45.5999984741211
17,1,"psi","beh",18,"warm",46.2438061435262,1.57778994038593,0.852417149460379,0.598057104931866,0,46.5
17,1,"psi","beh",19,"warm",46.6701412990136,1.92052936451478,0.498173633240688,0.627965637522686,0,47.2000007629395
17,1,"psi","beh",20,"warm",46.7568891840247,1.67841679990216,0.592623087119762,0.542146470234618,0,39.7999992370605
17,1,"psi","beh",21,"warm",46.4847611218653,1.45933870028577,0.756493152958233,0.509497147734783,1,47.9000015258789
17,1,"psi","beh",22,"warm",46.2661685489102,1.24401713918476,0.945685241384483,0.469464252544444,1,47.5999984741211
17,1,"psi","beh",23,"warm",46.0819569174,1.06257322789633,1.14772350538057,0.434287096703325,1,47.0999984741211
17,1,"psi","beh",24,"warm",46.1185158842906,0.935879516943068,1.27620799764526,0.39035083072873,0,44.0999984741211
17,1,"psi","beh",25,"warm",45.9433689503715,0.818405625310781,1.48005566295376,0.373738498473788,1,46.5
17,1,"psi","beh",26,"warm",46.1414765749214,0.874847529204972,1.2680058297481,0.375860911705537,0,46.2000007629395
17,1,"psi","beh",27,"warm",46.1689668014475,0.778936314216927,1.38157971065121,0.342159188365933,0,44.4000015258789
17,1,"psi","beh",28,"warm",46.3916234121905,0.90961161629686,1.09028862775702,0.35973632146211,0,46.7999992370605
17,1,"psi","beh",29,"warm",46.6566556030662,1.11037002846817,0.811463148967476,0.393160490664711,0,47.4000015258789
17,1,"psi","beh",30,"warm",46.5193729945076,0.945969453127337,0.942745381758475,0.353638971180048,1,48.0999984741211
18,1,"psi","beh",1,"cold",10.7645321789559,7.97036696593144,0.0644666962123706,1.11120634859168,0,12.1000003814697
18,1,"psi","beh",2,"cold",9.02946083708406,8.24658989637908,0.0611918775706262,1.13617118385709,0,5.59999990463257
18,1,"psi","beh",3,"cold",7.13011850664382,7.42768989999801,0.133344328825579,1.14001576298308,0,12.8999996185303
18,1,"psi","beh",4,"cold",6.1401603263882,7.62243666786035,0.133431108226199,1.16402365833732,0,2.59999990463257
18,1,"psi","beh",5,"cold",4.42404819930853,6.46722769013373,0.287444892062189,1.08362261405488,0,8.69999980926514
18,1,"psi","beh",6,"cold",5.01281648774086,6.48030399381548,0.254202904271521,1.07254106490393,1,1.39999997615814
18,1,"psi","beh",7,"cold",6.75588376662782,7.98519069025069,0.0574606310520821,1.02326250216628,0,0
18,1,"psi","beh",8,"cold",5.03797248462846,6.97851868450404,0.110755767894341,0.965159007604904,0,20.3999996185303
18,1,"psi","beh",9,"cold",3.65831143293238,5.78788227646955,0.193119672145914,0.861611853308988,0,15.1000003814697
18,1,"psi","beh",10,"cold",2.66115809520875,4.65152025871035,0.299906108487014,0.74967099229653,0,9.19999980926514
18,1,"psi","beh",11,"cold",1.96611873771443,3.77223858301386,0.424725387655002,0.664695318508701,0,4.69999980926514
18,1,"psi","beh",12,"cold",1.46583144154025,3.10702996208975,0.56381098513129,0.602616204796822,0,3
18,1,"psi","beh",13,"cold",1.0908860646467,2.62951529246897,0.71444646354392,0.563214127921893,0,1.89999997615814
18,1,"psi","beh",14,"cold",0.801134231237773,2.23852479272883,0.888227246482995,0.532234742134129,0,1.39999997615814
18,1,"psi","beh",15,"cold",0.576277616609846,1.89586585315627,1.09627165808668,0.503785644771973,0,1.10000002384186
18,1,"psi","beh",16,"cold",0.40467488174056,1.56756522197276,1.34869026776027,0.470498630090021,0,1
18,1,"psi","beh",17,"cold",0.276095782853899,1.28851141130654,1.63577656586248,0.438375701445462,0,0.800000011920929
18,1,"psi","beh",18,"cold",0.181842922302525,1.04305913311848,1.95373861374788,0.40435524875967,0,0.699999988079071
18,1,"psi","beh",19,"cold",0.116011992424455,0.822112916634083,2.28864010782549,0.367073342829322,0,0.699999988079071
18,1,"psi","beh",20,"cold",0.225458222970696,1.13689079854286,1.64530507518112,0.405985451977128,1,0.600000023841858
18,1,"psi","beh",21,"cold",0.368088083095395,1.46167774868059,1.22432625225657,0.432444553813717,1,0.699999988079071
18,1,"psi","beh",22,"cold",0.279472735514376,1.15109841095486,1.42817546589866,0.390226906208442,0,1.29999995231628
18,1,"psi","beh",23,"cold",0.215451437120438,0.912308710335041,1.63095265396472,0.356405045902027,0,1.10000002384186
18,1,"psi","beh",24,"cold",0.148513066920255,0.785807674650789,1.78529475765382,0.340882787618588,0,0.5
18,1,"psi","beh",25,"cold",0.100571421517221,0.64491801559878,1.99032724069077,0.321416686345849,0,0.600000023841858
18,1,"psi","beh",26,"cold",0.173614440195621,0.846423087980512,1.59576438295002,0.339535303197213,1,0.600000023841858
18,1,"psi","beh",27,"cold",0.258539706584152,1.02972375912025,1.36308667184446,0.357426210946292,1,0.600000023841858
18,1,"psi","beh",28,"cold",0.215451518387712,0.803151307085799,1.518602405838,0.323628289570829,0,1.39999997615814
18,1,"psi","beh",29,"cold",0.143551958126634,0.773103617972883,1.49492682999816,0.315857021822954,0,0.200000002980232
18,1,"psi","beh",30,"cold",0.110063951309545,0.613815670244108,1.64414480268177,0.292825022775291,0,1
18,1,"psi","beh",1,"warm",43.6148257298693,4.17448088847822,0.091178175005744,1.11454648306184,0,40.9000015258789
18,1,"psi","beh",2,"warm",44.2310851852518,3.91468652068396,0.161328166605128,1.10225551937668,0,38.7000007629395
18,1,"psi","beh",3,"warm",42.6352147966616,3.6141100386254,0.115573888895051,1.10098057053542,1,44.0999984741211
18,1,"psi","beh",4,"warm",42.7800599617653,3.35860450058328,0.206573914095744,1.05547089553386,0,35
18,1,"psi","beh",5,"warm",42.8900426516947,3.108972576527,0.343544442047514,0.970764822994479,0,35
18,1,"psi","beh",6,"warm",43.5929557324029,2.92738598941073,0.37180354349602,0.946790129434506,0,42.0999984741211
18,1,"psi","beh",7,"warm",43.7701749841789,2.63840756810256,0.559623285868504,0.857543945120176,0,39.7000007629395
18,1,"psi","beh",8,"warm",44.3915500067123,2.57894373591154,0.535466373318139,0.828693492944347,0,43.0999984741211
18,1,"psi","beh",9,"warm",45.2826071087604,2.84694517459483,0.295572383362963,0.791919356693329,0,44.7999992370605
18,1,"psi","beh",10,"warm",45.4411817161123,2.61423915675464,0.39135078046293,0.694967648537249,0,35
18,1,"psi","beh",11,"warm",44.66092624887,2.35124333222324,0.523305762903596,0.717646168388209,1,45.5999984741211
18,1,"psi","beh",12,"warm",45.3955068978895,2.54014107259909,0.334310617192453,0.695198044446645,0,45.2000007629395
18,1,"psi","beh",13,"warm",45.5087253157944,2.32633467933947,0.416405675200063,0.607450670886595,0,35.7999992370605
18,1,"psi","beh",14,"warm",44.9861943170101,2.07394987382579,0.546177128633033,0.592851447978881,1,46.5
18,1,"psi","beh",15,"warm",45.079367421808,1.88841886296484,0.65387551475266,0.532601415800908,0,41.2999992370605
18,1,"psi","beh",16,"warm",45.4648827745032,1.80292769508006,0.635754601090534,0.504854275392208,0,44.2999992370605
18,1,"psi","beh",17,"warm",46.1176470695256,2.01209894418552,0.424582965669818,0.506185012813282,0,46.5
18,1,"psi","beh",18,"warm",46.7248629839219,2.15431066187936,0.304448607824508,0.506044348597105,0,47.5
