id,tcold,twarm_25,twarm_50,twarm_75
3,10.7,24.3193054199219,26.6254730224609,28.9462127685547
3,10.8,24.3897819519043,26.6959495544434,29.0166893005371
3,10.9,24.4603443145752,26.7665119171143,29.087251663208
3,11,24.5309886932373,26.8371562957764,29.1578960418701
3,11.1,24.6017169952393,26.9078845977783,29.2286243438721
3,11.2,24.6725273132324,26.9786949157715,29.2994346618652
3,11.3,24.7434177398682,27.0495853424072,29.370325088501
3,11.4,24.8143901824951,27.1205577850342,29.4412975311279
3,11.5,24.8854427337646,27.1916103363037,29.5123500823975
3,11.6,24.9565734863281,27.2627410888672,29.5834808349609
3,11.7,25.0277862548828,27.3339538574219,29.6546936035156
3,11.8,25.0990753173828,27.4052429199219,29.7259826660156
3,11.9,25.1704425811768,27.4766101837158,29.7973499298096
3,12,25.241886138916,27.5480537414551,29.8687934875488
3,12.1,25.3134078979492,27.6195755004883,29.940315246582
3,12.2,25.3850059509277,27.6911735534668,30.0119132995605
3,12.3,25.4566783905029,27.762845993042,30.0835857391357
3,12.4,25.5284271240234,27.8345947265625,30.1553344726562
3,12.5,25.6002502441406,27.9064178466797,30.2271575927734
3,12.6,25.6721458435059,27.9783134460449,30.2990531921387
3,12.7,25.7441158294678,28.0502834320068,30.3710231781006
3,12.8,25.8161582946777,28.1223258972168,30.4430656433105
3,12.9,25.8882751464844,28.1944427490234,30.5151824951172
3,13,25.9604606628418,28.2666282653809,30.5873680114746
3,13.1,26.0327205657959,28.338888168335,30.6596279144287
3,13.2,26.1050510406494,28.4112186431885,30.7319583892822
3,13.3,26.1774520874023,28.4836196899414,30.8043594360352
3,13.4,26.2499237060547,28.5560913085938,30.8768310546875
3,13.5,26.3224639892578,28.6286315917969,30.9493713378906
3,13.6,26.3950729370117,28.7012405395508,31.0219802856445
3,13.7,26.4677505493164,28.7739181518555,31.0946578979492
3,13.8,26.5404968261719,28.8466644287109,31.1674041748047
3,13.9,26.6133117675781,28.9194793701172,31.2402191162109
3,14,26.6861953735352,28.9923629760742,31.313102722168
3,14.1,26.7591438293457,29.0653114318848,31.3860511779785
3,14.2,26.832160949707,29.1383285522461,31.4590682983398
3,14.3,26.9052429199219,29.2114105224609,31.5321502685547
3,14.4,26.9783897399902,29.2845573425293,31.605297088623
3,14.5,27.0516033172607,29.3577709197998,31.6785106658936
3,14.6,27.1248817443848,29.4310493469238,31.7517890930176
3,14.7,27.1982250213623,29.5043926239014,31.8251323699951
3,14.8,27.2716331481934,29.5778007507324,31.8985404968262
3,14.9,27.3451042175293,29.6512718200684,31.9720115661621
3,15,27.4186382293701,29.7248058319092,32.0455436706543
3,15.1,27.4922370910645,29.7984046936035,32.1191444396973
3,15.2,27.5658950805664,29.8720626831055,32.1928024291992
3,15.3,27.6396198272705,29.9457874298096,32.2665252685547
3,15.4,27.7134056091309,30.0195732116699,32.3403129577637
3,15.5,27.7872505187988,30.0934181213379,32.4141578674316
3,15.6,27.8611602783203,30.1673278808594,32.4880676269531
3,15.7,27.9351291656494,30.2412967681885,32.5620346069336
3,15.8,28.0091590881348,30.3153266906738,32.6360664367676
3,15.9,28.0832481384277,30.3894157409668,32.7101554870605
3,16,28.157398223877,30.463565826416,32.7843055725098
3,16.1,28.2316093444824,30.5377769470215,32.8585166931152
3,16.2,28.3058776855469,30.6120452880859,32.9327850341797
3,16.3,28.3802070617676,30.6863746643066,33.0071144104004
3,16.4,28.4545936584473,30.7607612609863,33.0815010070801
3,16.5,28.5290393829346,30.8352069854736,33.1559448242188
3,16.6,28.6035423278809,30.9097099304199,33.2304496765137
3,16.7,28.6781044006348,30.9842720031738,33.3050117492676
3,16.8,28.7527236938477,31.0588912963867,33.3796310424805
3,16.9,28.8274002075195,31.1335678100586,33.4543075561523
3,17,28.9021339416504,31.2083015441895,33.5290412902832
3,17.1,28.976921081543,31.283088684082,33.6038284301758
3,17.2,29.0517692565918,31.3579368591309,33.6786766052246
3,17.3,29.1266708374023,31.4328384399414,33.7535781860352
3,17.4,29.2016277313232,31.5077953338623,33.8285331726074
3,17.5,29.2766418457031,31.5828094482422,33.9035491943359
3,17.6,29.3517112731934,31.6578788757324,33.9786186218262
3,17.7,29.4268341064453,31.7330017089844,34.0537414550781
3,17.8,29.502010345459,31.808177947998,34.1289176940918
3,17.9,29.5772438049316,31.8834114074707,34.2041511535645
3,18,29.652530670166,31.9586982727051,34.2794380187988
3,18.1,29.7278709411621,32.0340385437012,34.3547782897949
3,18.2,29.8032646179199,32.109432220459,34.4301719665527
3,18.3,29.8787155151367,32.1848831176758,34.5056228637695
3,18.4,29.954216003418,32.260383605957,34.5811233520508
3,18.5,30.0297660827637,32.3359336853027,34.6566734313965
3,18.6,30.1053733825684,32.4115409851074,34.7322807312012
3,18.7,30.1810302734375,32.4871978759766,34.8079376220703
3,18.8,30.2567405700684,32.5629081726074,34.8836479187012
3,18.9,30.3325042724609,32.638671875,34.9594116210938
3,19,30.408317565918,32.714485168457,35.0352249145508
3,19.1,30.4841842651367,32.7903518676758,35.1110916137695
3,19.2,30.5601005554199,32.866268157959,35.1870079040527
3,19.3,30.6360664367676,32.9422340393066,35.2629737854004
3,19.4,30.712085723877,33.018253326416,35.3389930725098
3,19.5,30.7881546020508,33.0943222045898,35.4150619506836
3,19.6,30.8642730712891,33.1704406738281,35.4911804199219
3,19.7,30.9404411315918,33.2466087341309,35.5673484802246
3,19.8,31.016658782959,33.322826385498,35.6435661315918
3,19.9,31.0929298400879,33.399097442627,35.7198371887207
3,20,31.169246673584,33.475414276123,35.7961540222168
3,20.1,31.2456130981445,33.5517807006836,35.8725204467773
3,20.2,31.3220291137695,33.6281967163086,35.9489364624023
3,20.3,31.3984909057617,33.7046585083008,36.0253982543945
3,20.4,31.4750061035156,33.7811737060547,36.1019134521484
3,20.5,31.5515670776367,33.8577346801758,36.1784744262695
3,20.6,31.628173828125,33.9343414306641,36.2550811767578
3,20.7,31.704833984375,34.0110015869141,36.3317413330078
3,20.8,31.7815399169922,34.0877075195312,36.408447265625
3,20.9,31.8582916259766,34.1644592285156,36.4851989746094
3,21,31.9350891113281,34.2412567138672,36.5619964599609
3,21.1,32.0119361877441,34.3181037902832,36.638843536377
3,21.2,32.0888290405273,34.3949966430664,36.7157363891602
3,21.3,32.165771484375,34.4719390869141,36.7926788330078
3,21.4,32.2427558898926,34.5489234924316,36.8696632385254
3,21.5,32.3197898864746,34.6259574890137,36.9466972351074
3,21.6,32.3968696594238,34.7030372619629,37.0237770080566
3,21.7,32.4739952087402,34.7801628112793,37.100902557373
3,21.8,32.5511665344238,34.8573341369629,37.1780738830566
3,21.9,32.6283836364746,34.9345512390137,37.2552909851074
3,22,32.7056465148926,35.0118141174316,37.3325538635254
3,22.1,32.7829513549805,35.0891189575195,37.4098587036133
3,22.2,32.8603057861328,35.1664733886719,37.4872131347656
3,22.3,32.9377021789551,35.2438697814941,37.5646095275879
3,22.4,33.0151443481445,35.3213119506836,37.6420516967773
3,22.5,33.0926284790039,35.398796081543,37.7195358276367
3,22.6,33.1701622009277,35.4763298034668,37.7970695495605
3,22.7,33.2477340698242,35.5539016723633,37.874641418457
3,22.8,33.3253555297852,35.6315231323242,37.952262878418
3,22.9,33.403018951416,35.7091865539551,38.0299263000488
3,23,33.4807243347168,35.7868919372559,38.1076316833496
3,23.1,33.5584754943848,35.8646430969238,38.1853828430176
3,23.2,33.6362686157227,35.9424362182617,38.2631759643555
3,23.3,33.7141036987305,36.0202713012695,38.3410110473633
3,23.4,33.7919845581055,36.0981521606445,38.4188919067383
3,23.5,33.8699073791504,36.1760749816895,38.4968147277832
3,23.6,33.9478721618652,36.2540397644043,38.574779510498
3,23.7,34.02587890625,36.3320465087891,38.6527862548828
3,23.8,34.1039276123047,36.4100952148438,38.7308349609375
3,23.9,34.1820220947266,36.4881896972656,38.8089294433594
3,24,34.2601547241211,36.5663223266602,38.8870620727539
3,24.1,34.3383331298828,36.6445007324219,38.9652404785156
3,24.2,34.4165496826172,36.7227172851562,39.04345703125
3,24.3,34.4948120117188,36.8009796142578,39.1217193603516
3,24.4,34.573112487793,36.879280090332,39.2000198364258
3,24.5,34.6514549255371,36.9576225280762,39.2783622741699
3,24.6,34.7298355102539,37.036003112793,39.3567428588867
3,24.7,34.8082618713379,37.114429473877,39.4351692199707
3,24.8,34.8867263793945,37.1928939819336,39.5136337280273
3,24.9,34.9652328491211,37.2714004516602,39.5921401977539
3,25,35.0437812805176,37.3499488830566,39.6706886291504
3,25.1,35.1223678588867,37.4285354614258,39.7492752075195
3,25.2,35.2009963989258,37.5071640014648,39.8279037475586
3,25.3,35.2796630859375,37.5858306884766,39.9065704345703
3,25.4,35.3583717346191,37.6645393371582,39.985279083252
3,25.5,35.4371185302734,37.7432861328125,40.0640258789062
3,25.6,35.5159072875977,37.8220748901367,40.1428146362305
3,25.7,35.5947341918945,37.9009017944336,40.2216415405273
3,25.8,35.6736030578613,37.9797706604004,40.3005104064941
3,25.9,35.7525100708008,38.0586776733398,40.3794174194336
3,26,35.8314514160156,38.1376190185547,40.4583587646484
3,26.1,35.9104385375977,38.2166061401367,40.5373458862305
3,26.2,35.9894599914551,38.2956275939941,40.6163673400879
3,26.3,36.0685234069824,38.3746910095215,40.6954307556152
3,26.4,36.1476249694824,38.4537925720215,40.7745323181152
3,26.5,36.2267646789551,38.5329322814941,40.8536720275879
3,26.6,36.3059425354004,38.6121101379395,40.9328498840332
3,26.7,36.3851585388184,38.6913261413574,41.0120658874512
3,26.8,36.464412689209,38.770580291748,41.0913200378418
3,26.9,36.5437088012695,38.8498764038086,41.1706161499023
3,27,36.6230354309082,38.9292030334473,41.249942779541
3,27.1,36.7024078369141,39.0085754394531,41.3293151855469
3,27.2,36.781810760498,39.0879783630371,41.4087181091309
3,27.3,36.8612518310547,39.1674194335938,41.4881591796875
3,27.4,36.9407348632812,39.2469024658203,41.5676422119141
3,27.5,37.0202560424805,39.3264236450195,41.6471633911133
3,27.6,37.0998077392578,39.4059753417969,41.7267150878906
3,27.7,37.1794052124023,39.4855728149414,41.8063125610352
3,27.8,37.259033203125,39.5652008056641,41.8859405517578
3,27.9,37.3386993408203,39.6448669433594,41.9656066894531
3,28,37.4184036254883,39.7245712280273,42.0453109741211
3,28.1,37.4981460571289,39.804313659668,42.1250534057617
3,28.2,37.5779190063477,39.8840866088867,42.2048263549805
3,28.3,37.6577339172363,39.9639015197754,42.2846412658691
3,28.4,37.7375831604004,40.0437507629395,42.3644905090332
3,28.5,37.8174667358398,40.1236343383789,42.4443740844727
3,28.6,37.8973922729492,40.2035598754883,42.524299621582
3,28.7,37.9773483276367,40.2835159301758,42.6042556762695
3,28.8,38.0573425292969,40.3635101318359,42.6842498779297
3,28.9,38.1373748779297,40.4435424804688,42.7642822265625
3,29,38.2174377441406,40.5236053466797,42.8443450927734
4,0,19.2501811981201,21.9761848449707,24.7194118499756
4,0.1,20.0790023803711,22.8050060272217,25.5482330322266
4,0.2,20.5046825408936,23.2306861877441,25.973913192749
4,0.3,20.8488941192627,23.5748977661133,26.3181247711182
4,0.4,21.1489925384521,23.8749961853027,26.6182231903076
4,0.5,21.4200439453125,24.1460475921631,26.889274597168
4,0.6,21.6699905395508,24.3959941864014,27.1392211914062
4,0.7,21.9036502838135,24.6296539306641,27.3728809356689
4,0.8,22.1242179870605,24.8502216339111,27.593448638916
4,0.9,22.3339405059814,25.059944152832,27.8031711578369
4,1,22.5344791412354,25.2604827880859,28.0037097930908
4,1.1,22.7271003723145,25.453104019165,28.1963310241699
4,1.2,22.9127998352051,25.6388034820557,28.3820304870605
4,1.3,23.0923690795898,25.8183727264404,28.5615997314453
4,1.4,23.2664661407471,25.9924697875977,28.7356967926025
4,1.5,23.4356307983398,26.1616344451904,28.9048614501953
4,1.6,23.6003150939941,26.3263187408447,29.0695457458496
4,1.7,23.7609119415283,26.4869155883789,29.2301425933838
4,1.8,23.9177532196045,26.6437568664551,29.38698387146
4,1.9,24.0711269378662,26.7971305847168,29.5403575897217
4,2,24.2212886810303,26.9472923278809,29.6905193328857
4,2.1,24.3684597015381,27.0944633483887,29.8376903533936
4,2.2,24.5128402709961,27.2388439178467,29.9820709228516
4,2.3,24.6546039581299,27.3806076049805,30.1238346099854
4,2.4,24.7939109802246,27.5199146270752,30.2631416320801
4,2.5,24.9309043884277,27.6569080352783,30.4001350402832
4,2.6,25.065710067749,27.7917137145996,30.5349407196045
4,2.7,25.1984462738037,27.9244499206543,30.6676769256592
4,2.8,25.3292217254639,28.0552253723145,30.7984523773193
4,2.9,25.4581317901611,28.1841354370117,30.9273624420166
4,3,25.5852680206299,28.3112716674805,31.0544986724854
4,3.1,25.7107086181641,28.4367122650146,31.1799392700195
4,3.2,25.8345355987549,28.5605392456055,31.3037662506104
4,3.3,25.9568138122559,28.6828174591064,31.4260444641113
4,3.4,26.0776138305664,28.803617477417,31.5468444824219
4,3.5,26.1969928741455,28.9229965209961,31.666223526001
4,3.6,26.3150081634521,29.0410118103027,31.7842388153076
4,3.7,26.4317111968994,29.15771484375,31.9009418487549
4,3.8,26.5471534729004,29.273157119751,32.0163841247559
4,3.9,26.6613826751709,29.3873863220215,32.130615234375
4,4,26.7744388580322,29.5004425048828,32.2436714172363
4,4.1,26.8863639831543,29.6123676300049,32.3555946350098
4,4.2,26.9971961975098,29.7231998443604,32.4664268493652
4,4.3,27.1069755554199,29.8329792022705,32.5762062072754
4,4.4,27.2157287597656,29.9417324066162,32.6849594116211
4,4.5,27.3234977722168,30.0495014190674,32.7927284240723
4,4.6,27.430305480957,30.1563091278076,32.8995361328125
4,4.7,27.5361824035645,30.262186050415,33.0054130554199
4,4.8,27.6411590576172,30.3671627044678,33.1103897094727
4,4.9,27.7452602386475,30.471263885498,33.2144927978516
4,5,27.8485107421875,30.5745143890381,33.317741394043
4,5.1,27.9509334564209,30.6769371032715,33.420166015625
4,5.2,28.0525531768799,30.7785568237305,33.521785736084
4,5.3,28.1533889770508,30.8793926239014,33.6226196289062
4,5.4,28.2534637451172,30.9794673919678,33.7226943969727
4,5.5,28.3527946472168,31.0787982940674,33.8220252990723
4,5.6,28.4514045715332,31.1774082183838,33.9206352233887
4,5.7,28.5493068695068,31.2753105163574,34.0185394287109
4,5.8,28.6465225219727,31.3725261688232,34.1157531738281
4,5.9,28.7430648803711,31.4690685272217,34.2122955322266
4,6,28.8389549255371,31.5649585723877,34.3081855773926
4,6.1,28.9342002868652,31.6602039337158,34.4034309387207
4,6.2,29.0288238525391,31.7548274993896,34.4980545043945
4,6.3,29.1228332519531,31.8488368988037,34.5920639038086
4,6.4,29.2162456512451,31.9422492980957,34.6854782104492
4,6.5,29.3090744018555,32.0350761413574,34.7783050537109
4,6.6,29.4013290405273,32.1273307800293,34.8705596923828
4,6.7,29.4930229187012,32.2190246582031,34.9622535705566
4,6.8,29.5841674804688,32.3101692199707,35.0533981323242
4,6.9,29.6747779846191,32.4007797241211,35.1440086364746
4,7,29.7648620605469,32.4908638000488,35.2340927124023
4,7.1,29.8544273376465,32.5804290771484,35.323657989502
4,7.2,29.9434852600098,32.6694869995117,35.4127159118652
4,7.3,30.0320510864258,32.7580528259277,35.5012817382812
4,7.4,30.1201286315918,32.8461303710938,35.5893592834473
4,7.5,30.2077331542969,32.9337348937988,35.6769638061523
4,7.6,30.294864654541,33.020866394043,35.7640953063965
4,7.7,30.3815383911133,33.1075401306152,35.8507690429688
4,7.8,30.4677581787109,33.1937599182129,35.9369888305664
4,7.9,30.5535354614258,33.2795372009277,36.0227661132812
4,8,30.6388816833496,33.3648834228516,36.1081123352051
4,8.1,30.7237968444824,33.4497985839844,36.1930274963379
4,8.2,30.8082885742188,33.5342903137207,36.2775192260742
4,8.3,30.8923721313477,33.6183738708496,36.3616027832031
4,8.4,30.9760475158691,33.7020492553711,36.4452781677246
4,8.5,31.0593223571777,33.7853240966797,36.5285530090332
4,8.6,31.142204284668,33.8682060241699,36.6114349365234
4,8.7,31.2247009277344,33.9507026672363,36.6939315795898
4,8.8,31.3068199157715,34.0328216552734,36.776050567627
4,8.9,31.3885612487793,34.1145629882812,36.8577919006348
4,9,31.4699325561523,34.1959342956543,36.9391632080078
4,9.1,31.5509452819824,34.2769470214844,37.0201759338379
4,9.2,31.6315994262695,34.3576011657715,37.100830078125
4,9.3,31.7118988037109,34.4379005432129,37.1811294555664
4,9.4,31.7918548583984,34.5178565979004,37.2610855102539
4,9.5,31.871467590332,34.597469329834,37.3406982421875
4,9.6,31.9507484436035,34.6767501831055,37.419979095459
4,9.7,32.0296936035156,34.7556953430176,37.4989242553711
4,9.8,32.1083145141602,34.8343162536621,37.5775451660156
4,9.9,32.1866111755371,34.9126129150391,37.6558418273926
4,10,32.2645950317383,34.9905967712402,37.7338256835938
4,10.1,32.3422622680664,35.0682640075684,37.8114929199219
4,10.2,32.419620513916,35.145622253418,37.8888511657715
4,10.3,32.4966773986816,35.2226791381836,37.9659080505371
4,10.4,32.5734329223633,35.2994346618652,38.0426635742188
4,10.5,32.6498908996582,35.3758926391602,38.1191215515137
4,10.6,32.7260589599609,35.4520606994629,38.1952896118164
4,10.7,32.8019332885742,35.5279350280762,38.2711639404297
4,10.8,32.8775291442871,35.6035308837891,38.3467597961426
4,10.9,32.9528427124023,35.6788444519043,38.4220733642578
4,11,33.0278778076172,35.7538795471191,38.4971084594727
4,11.1,33.1026420593262,35.8286437988281,38.5718727111816
4,11.2,33.177131652832,35.903133392334,38.6463623046875
4,11.3,33.2513580322266,35.9773597717285,38.720588684082
4,11.4,33.3253173828125,36.0513191223145,38.794548034668
4,11.5,33.3990173339844,36.1250190734863,38.8682479858398
4,11.6,33.4724617004395,36.1984634399414,38.9416923522949
4,11.7,33.545654296875,36.271656036377,39.0148849487305
4,11.8,33.6185913085938,36.3445930480957,39.0878219604492
4,11.9,33.6912803649902,36.4172821044922,39.1605110168457
4,12,33.7637252807617,36.4897270202637,39.2329559326172
4,12.1,33.8359298706055,36.5619316101074,39.3051605224609
4,12.2,33.9078903198242,36.6338920593262,39.3771209716797
4,12.3,33.979621887207,36.705623626709,39.4488525390625
4,12.4,34.0511131286621,36.7771148681641,39.5203437805176
4,12.5,34.1223754882812,36.8483772277832,39.5916061401367
4,12.6,34.1934051513672,36.9194068908691,39.6626358032227
4,12.7,34.2642135620117,36.9902153015137,39.7334442138672
4,12.8,34.3347930908203,37.0607948303223,39.8040237426758
4,12.9,34.4051551818848,37.1311569213867,39.8743858337402
4,13,34.4752960205078,37.2012977600098,39.9445266723633
4,13.1,34.545223236084,37.2712249755859,40.0144538879395
4,13.2,34.614933013916,37.340934753418,40.0841636657715
4,13.3,34.6844329833984,37.4104347229004,40.1536636352539
4,13.4,34.7537231445312,37.4797248840332,40.2229537963867
4,13.5,34.8228073120117,37.5488090515137,40.2920379638672
4,13.6,34.8916816711426,37.6176834106445,40.360912322998
4,13.7,34.9603538513184,37.6863555908203,40.4295845031738
4,13.8,35.0288276672363,37.7548294067383,40.4980583190918
4,13.9,35.0970993041992,37.8231010437012,40.5663299560547
4,14,35.1651763916016,37.8911781311035,40.634407043457
4,14.1,35.2330551147461,37.959056854248,40.7022857666016
4,14.2,35.3007431030273,38.0267448425293,40.7699737548828
4,14.3,35.3682403564453,38.0942420959473,40.8374710083008
4,14.4,35.435546875,38.161548614502,40.9047775268555
4,14.5,35.5026626586914,38.2286643981934,40.9718933105469
4,14.6,35.5695953369141,38.295597076416,41.0388259887695
4,14.7,35.636344909668,38.3623466491699,41.1055755615234
4,14.8,35.7029113769531,38.4289131164551,41.1721420288086
4,14.9,35.7692947387695,38.4952964782715,41.238525390625
4,15,35.8355026245117,38.5615043640137,41.3047332763672
4,15.1,35.9015350341797,38.6275367736816,41.3707656860352
4,15.2,35.9673919677734,38.6933937072754,41.4366226196289
4,15.3,36.0330696105957,38.7590713500977,41.5023002624512
4,15.4,36.0985794067383,38.8245811462402,41.5678100585938
4,15.5,36.1639137268066,38.8899154663086,41.6331443786621
4,15.6,36.2290802001953,38.9550819396973,41.6983108520508
4,15.7,36.2940826416016,39.0200843811035,41.763313293457
4,15.8,36.3589172363281,39.0849189758301,41.8281478881836
4,15.9,36.423583984375,39.149585723877,41.8928146362305
4,16,36.4880905151367,39.2140922546387,41.9573211669922
4,16.1,36.5524368286133,39.2784385681152,42.0216674804688
4,16.2,36.6166191101074,39.3426208496094,42.0858497619629
4,16.3,36.6806411743164,39.4066429138184,42.1498718261719
4,16.4,36.7445106506348,39.4705123901367,42.2137413024902
4,16.5,36.808219909668,39.5342216491699,42.2774505615234
4,16.6,36.8717765808105,39.5977783203125,42.341007232666
4,16.7,36.9351806640625,39.6611824035645,42.404411315918
4,16.8,36.9984283447266,39.7244300842285,42.467658996582
4,16.9,37.0615234375,39.787525177002,42.5307540893555
4,17,37.1244735717773,39.8504753112793,42.5937042236328
4,17.1,37.1872711181641,39.913272857666,42.6565017700195
4,17.2,37.2499237060547,39.9759254455566,42.7191543579102
4,17.3,37.3124313354492,40.0384330749512,42.7816619873047
4,17.4,37.3747940063477,40.1007957458496,42.8440246582031
4,17.5,37.4370079040527,40.1630096435547,42.9062385559082
4,17.6,37.4990844726562,40.2250862121582,42.9683151245117
4,17.7,37.5610122680664,40.2870140075684,43.0302429199219
4,17.8,37.622802734375,40.348804473877,43.0920333862305
4,17.9,37.684455871582,40.410457611084,43.1536865234375
4,18,37.7459716796875,40.4719734191895,43.215202331543
