SubID,trialN,repetitionN,thresholdProb,gainFract,targetTwarm,targetTcold,StimType,StimDuration,vasType,vasResponse,vasReactionTime
22,82,4,0.25,0.75,30,28.2000007629395,Cold,2.53922869999997,Burn,29.9479166666667,0.995769200031646
22,83,3,0.25,0.75,36.0999984741211,30,Warm,2.68417490000002,Burn,5.38194444444444,1.59571649995632
22,84,2,0.75,0.5,33.9000015258789,21.3999996185303,TGI,4.36161189999984,Burn,20.7465277777778,1.09417660004692
22,85,3,0.5,0.75,36.7000007629395,30,Warm,2.72995020000008,Burn,35.2430555555556,1.26216090004891
22,86,4,0.5,0.5,30,25.1000003814697,Cold,2.63182219999999,Burn,30.8159722222222,1.09567650000099
22,87,4,0.5,0.25,32,24,TGI,3.75058539999986,Burn,16.2326388888889,1.50313179998193
22,88,3,0.5,0.5,34.2999992370605,30,Warm,2.59107889999996,Burn,25.0868055555556,2.01232539996272
22,89,3,0.25,0.25,30,26.7000007629395,Cold,2.57381570000007,Burn,34.2881944444444,1.5618986999616
22,90,3,0.75,0.5,33.9000015258789,21.3999996185303,TGI,4.32741129999999,Burn,47.3090277777778,2.28192849998595
22,91,5,0.75,0.5,30,21.3999996185303,Cold,2.85592780000002,Burn,28.6458333333333,3.16956150002079
22,92,5,0.75,0.25,30,19.7999992370605,Cold,3.1601733,Burn,58.8541666666667,1.49531970004318
22,93,3,0.75,0.5,33.9000015258789,30,Warm,2.5690811999998,Burn,40.5381944444444,1.67873630003305
22,94,3,0.25,0.5,34.0999984741211,27.5,TGI,3.37024889999998,Burn,16.7534722222222,1.59562469995581
22,95,3,0.75,0.25,31.7000007629395,30,Warm,2.48407569999995,Burn,27.6909722222222,1.42947639996419
22,96,5,0.5,0.5,34.2999992370605,25.1000003814697,TGI,3.69003859999998,Burn,35.8506944444444,1.56229430000531
22,97,4,0.25,0.25,30,26.7000007629395,Cold,2.56893679999985,Burn,49.21875,2.02866679994622
22,98,4,0.75,0.5,33.9000015258789,21.3999996185303,TGI,4.19624759999988,Burn,34.4618055555556,2.22813150001457
22,99,5,0.75,0.75,36.5,23,TGI,4.02544519999992,Burn,36.9791666666667,1.44348469999386
22,100,4,0.75,0.5,33.9000015258789,30,Warm,2.59042720000002,Burn,36.8923611111111,2.13746950001223
22,101,5,0.75,0.75,36.5,30,Warm,3.16121509999994,Burn,30.3819444444444,1.86916900001233
22,102,5,0.25,0.25,31.8999996185303,30,Warm,2.58757199999991,Burn,36.4583333333333,2.16164669999853
22,103,4,0.5,0.75,36.7000007629395,30,Warm,2.80107180000005,Burn,26.9965277777778,1.8618729999871
22,104,5,0.5,0.75,30,26.1000003814697,Cold,2.55030170000009,Burn,42.4479166666667,1.16194760001963
22,105,5,0.75,0.5,33.9000015258789,30,Warm,3.06233009999983,Burn,25.4340277777778,1.3286422000383
22,106,4,0.5,0.5,34.2999992370605,30,Warm,2.61725320000005,Burn,47.4826388888889,1.79512940003769
22,107,5,0.5,0.25,32,24,TGI,3.88351980000016,Burn,28.7326388888889,1.39548589999322
22,108,5,0.75,0.25,31.7000007629395,19.7999992370605,TGI,4.39650810000012,Burn,41.3194444444444,1.29642839997541
22,109,4,0.75,0.25,31.7000007629395,30,Warm,2.48047139999994,Burn,29.8611111111111,1.54398089996539
22,110,4,0.25,0.5,34.0999984741211,27.5,TGI,3.3663825000001,Burn,40.9722222222222,1.662467200018
22,111,5,0.25,0.25,30,26.7000007629395,Cold,2.57123699999988,Burn,37.9340277777778,1.66206040000543
22,112,5,0.5,0.5,30,25.1000003814697,Cold,2.64208570000005,Burn,39.4965277777778,1.42803379998077
22,113,4,0.25,0.75,36.0999984741211,30,Warm,2.70639360000018,Burn,18.4895833333333,3.12829649995547
22,114,4,0.25,0.5,30,27.5,Cold,3.41630739999982,Burn,13.28125,2.22895070002414
22,115,5,0.25,0.75,36.0999984741211,30,Warm,2.7411390000002,Burn,14.2361111111111,1.92801649996545
