id,warmT,coldT,burn_yn,cold_warm
20,33.2000007629395,0,1,0
20,42.7999992370605,27,0,0
20,31.2999992370605,3,1,0
20,35.2999992370605,24,0,0
20,37.2000007629395,12,0,0
20,39.2999992370605,27,0,1
20,38.5,3,0,1
20,31.3999996185303,15,0,0
20,34.4000015258789,3,1,0
20,37,24,0,1
20,37.9000015258789,24,0,0
20,35.4000015258789,18,0,0
20,46.5999984741211,27,1,1
20,47.5999984741211,21,1,0
20,45.4000015258789,18,0,0
20,48.4000015258789,18,1,1
20,40.2000007629395,27,1,1
20,34.2999992370605,18,1,0
20,30.6000003814697,15,0,0
20,34.4000015258789,21,1,1
20,33.5999984741211,3,0,0
20,41.4000015258789,21,0,1
20,41.9000015258789,21,1,1
20,38.9000015258789,15,1,1
20,33,24,0,0
20,41.2000007629395,21,0,0
20,49.0999984741211,18,1,1
20,48.0999984741211,18,1,1
20,35.4000015258789,6,0,0
20,45.2999992370605,12,1,0
20,37.2999992370605,27,0,0
20,44.4000015258789,27,0,1
20,38.5,27,0,0
20,45.4000015258789,27,0,1
20,46,27,1,1
20,38.0999984741211,12,0,0
20,37.5,24,0,1
20,41.2000007629395,18,0,0
20,38.0999984741211,24,1,1
20,44.2000007629395,9,1,0
20,38.7000007629395,0,1,0
20,38.4000015258789,12,0,0
20,40,15,0,1
20,45.2000007629395,12,0,0
20,47.4000015258789,15,1,0
20,38.0999984741211,24,0,0
20,31.8999996185303,9,0,0
20,40.7999992370605,15,1,0
20,40.5999984741211,15,0,0
20,34.7999992370605,15,0,1
20,35.0999984741211,3,0,0
20,43.2000007629395,6,1,0
20,49,21,1,1
20,44.0999984741211,9,1,0
20,32.4000015258789,0,1,1
20,37.7000007629395,21,1,1
20,41.7999992370605,18,0,1
20,40,27,0,0
20,37.7000007629395,21,0,1
20,35.2999992370605,15,1,1
20,36.4000015258789,0,1,1
20,36.2999992370605,18,0,0
20,47.7000007629395,18,1,0
20,39.2000007629395,12,1,1
20,31.8999996185303,9,0,1
20,39.2999992370605,3,0,1
20,43.5,9,0,0
20,40.9000015258789,15,0,0
20,31.2999992370605,0,0,0
20,49.2000007629395,21,1,1
20,32.7000007629395,0,1,0
20,35.5,15,1,0
20,38.7999992370605,24,0,1
20,40.5,3,0,0
20,37.4000015258789,6,0,0
20,39,9,1,1
21,35,27,0,1
21,37.2999992370605,18,1,0
21,32.9000015258789,21,0,0
21,38.5,24,1,1
21,40.2000007629395,24,1,1
21,31,6,1,0
21,30.1000003814697,12,1,0
21,36.9000015258789,24,0,1
21,43.5999984741211,27,1,1
21,34.2000007629395,21,1,1
21,30.5,18,0,0
21,40.7999992370605,27,1,1
21,33.7000007629395,21,1,0
21,39.4000015258789,27,1,1
21,41,27,1,1
21,31.5,15,0,0
21,33.0999984741211,27,0,0
21,33.4000015258789,21,0,0
21,38.0999984741211,27,0,1
21,32.7000007629395,12,1,0
21,30.5,15,0,0
21,41.2000007629395,27,1,1
21,30,6,1,0
21,34.2000007629395,21,0,0
21,34.4000015258789,18,1,0
21,35.9000015258789,21,0,0
21,31.2999992370605,15,0,0
21,33.2000007629395,18,0,0
21,36.9000015258789,24,0,1
21,37.2999992370605,21,0,1
21,34.2000007629395,12,0,1
21,33.4000015258789,0,1,0
21,38.5,15,1,1
21,35.9000015258789,12,0,0
21,46,24,1,1
21,41.4000015258789,18,0,0
21,39,24,0,1
21,39.0999984741211,0,1,1
21,41.5,27,1,1
21,38.7000007629395,3,1,1
21,30.2000007629395,24,0,0
21,30.1000003814697,6,0,0
21,33.2999992370605,12,0,0
21,41.5999984741211,12,1,1
21,41.5999984741211,15,0,0
21,32.2000007629395,6,1,0
21,31.6000003814697,27,0,0
21,38.9000015258789,3,1,1
21,41.7000007629395,12,1,1
21,42.0999984741211,15,0,1
21,48.0999984741211,21,1,1
21,39.5999984741211,24,0,1
21,42,27,0,1
21,48.7999992370605,21,1,1
21,41.5,9,1,0
21,46.9000015258789,21,1,1
21,30.6000003814697,6,0,0
21,30.7000007629395,21,0,0
21,34.2000007629395,12,0,0
21,44.4000015258789,18,1,1
21,40,24,0,0
21,30.5,18,0,0
21,42.5999984741211,15,0,0
21,30.7999992370605,3,1,0
21,41.0999984741211,9,0,1
21,47.5999984741211,18,1,1
21,48.2999992370605,21,1,1
21,32.2999992370605,6,0,0
21,35.5999984741211,12,0,0
21,37.2000007629395,15,0,0
21,46.7999992370605,18,1,1
21,42.5,9,0,0
21,43.0999984741211,6,1,1
21,44.9000015258789,12,1,1
21,32,21,0,0
21,35.0999984741211,0,1,0
21,38.7999992370605,18,0,1
21,40.2999992370605,21,0,1
21,49.2000007629395,24,1,1
21,45,15,0,0
21,37.0999984741211,12,0,0
21,38.5999984741211,15,1,1
21,47.5,18,1,1
21,31.8999996185303,18,0,0
21,42.9000015258789,27,1,1
21,42.9000015258789,9,1,0
21,34.2000007629395,6,0,0
21,34.5,24,0,0
21,32.9000015258789,3,0,0
21,35.5999984741211,27,0,1
21,35.9000015258789,27,0,1
21,46,18,1,1
21,42.2999992370605,27,0,1
21,30.1000003814697,9,0,0
21,33.4000015258789,3,0,0
21,33.5999984741211,0,0,0
21,37.9000015258789,12,0,0
21,43.7999992370605,9,0,1
21,39.4000015258789,0,0,0
21,35.0999984741211,27,0,1
22,35,27,0,0
22,44.5999984741211,24,1,1
22,45.9000015258789,27,1,1
22,38,21,1,1
22,33.2000007629395,21,1,1
22,32.5999984741211,24,1,1
22,37.7999992370605,27,1,1
22,33.2000007629395,24,1,1
22,34.5999984741211,27,1,1
22,31.2000007629395,21,1,1
22,33.4000015258789,27,0,1
22,38.0999984741211,27,1,1
22,34.5,27,1,1
22,33.7000007629395,27,1,1
22,32.2000007629395,24,1,1
22,30.3999996185303,27,1,1
22,30.8999996185303,27,0,1
22,31.8999996185303,27,1,1
22,32.7000007629395,24,1,1
22,30.8999996185303,27,0,1
22,32,24,0,1
22,34.7000007629395,24,1,1
22,33.7999992370605,24,0,1
22,32.2000007629395,27,0,1
22,32.5999984741211,18,1,1
22,35.7999992370605,24,1,1
22,35,24,1,1
22,37.9000015258789,27,1,1
22,37.2000007629395,27,0,1
22,35.2000007629395,24,0,1
22,34.5,21,1,1
22,33.0999984741211,27,0,1
22,41.0999984741211,27,1,1
22,40.2999992370605,27,1,1
22,33.2000007629395,27,0,1
22,40.0999984741211,27,0,1
22,41.9000015258789,27,1,1
22,34.2000007629395,27,0,1
22,30.2999992370605,18,1,1
22,41.2999992370605,27,0,1
22,37.2999992370605,24,0,1
22,33.2999992370605,18,0,1
22,31.5,24,0,1
22,37.4000015258789,12,1,1
22,31.7000007629395,24,0,1
22,35.2000007629395,9,1,1
22,37.0999984741211,18,0,1
22,43,18,1,1
22,46.5999984741211,24,1,1
22,45,24,1,1
22,32.2000007629395,24,1,1
22,35.5999984741211,27,0,1
22,47.5999984741211,27,1,1
22,42.2000007629395,24,1,1
22,34.2999992370605,15,1,1
22,31.7999992370605,24,0,1
22,32.0999984741211,24,0,1
22,30.8999996185303,3,1,1
22,32.7999992370605,15,1,1
22,33.7999992370605,18,1,1
22,39,24,1,1
22,42.7999992370605,27,0,1
22,36.7999992370605,27,0,1
22,32.2999992370605,24,1,1
22,33,18,1,1
22,32.2999992370605,18,1,1
22,34.5999984741211,21,1,1
22,31.7000007629395,24,0,1
22,38.4000015258789,24,0,1
22,44.5999984741211,27,1,1
22,35.0999984741211,21,1,1
22,32.0999984741211,24,0,1
22,32.2999992370605,24,0,1
22,38.9000015258789,24,0,1
22,37.7999992370605,27,0,1
22,36,21,1,1
22,38.0999984741211,27,0,1
22,39.7000007629395,24,0,1
22,40.9000015258789,24,1,1
22,36.2000007629395,21,1,1
22,38.5,27,1,1
22,35.7000007629395,21,1,0
22,39.4000015258789,24,1,1
22,39.0999984741211,24,0,1
22,30.3999996185303,15,1,1
22,32.2000007629395,18,1,1
22,32.0999984741211,27,0,1
22,32.5,27,0,1
22,34.7000007629395,21,1,1
22,32.9000015258789,27,0,1
22,44.5999984741211,27,1,1
22,33.0999984741211,27,0,1
22,44.5,27,0,1
22,39,24,1,1
22,44.9000015258789,27,1,1
22,38.7000007629395,24,0,1
22,33.2999992370605,24,1,1
22,30.8999996185303,18,1,1
22,33.5,27,0,1
22,39.2999992370605,27,1,1
24,35,27,0,1
24,32.9000015258789,9,0,0
24,41,15,0,1
24,40.5,0,1,1
24,40.2000007629395,9,0,1
24,41.2000007629395,6,0,1
24,47.2999992370605,12,1,1
24,47.7000007629395,24,1,1
24,36.2999992370605,0,0,0
24,47.7999992370605,24,1,1
24,38.5,0,1,1
24,43.7000007629395,24,0,1
24,44.2999992370605,21,0,1
24,47,27,1,1
24,44.2000007629395,21,0,1
24,41.2999992370605,3,1,1
24,45,21,0,1
24,43.2999992370605,6,1,1
24,43.4000015258789,12,0,1
24,45.7000007629395,27,0,1
24,42.9000015258789,12,0,1
24,42.0999984741211,6,1,1
24,45.9000015258789,21,0,1
24,43.7999992370605,12,0,1
24,37.5,0,0,1
24,41.2999992370605,6,0,1
24,41.9000015258789,6,0,1
24,46.2000007629395,21,1,1
24,43.4000015258789,12,1,1
24,46.5999984741211,27,0,1
24,40,3,0,1
24,45.5999984741211,21,1,1
24,46.0999984741211,21,0,1
24,46.5,18,0,1
24,38.5999984741211,3,0,0
24,43,15,0,1
24,40.4000015258789,0,1,1
24,43.7999992370605,6,0,1
24,49.2000007629395,15,1,1
24,44.4000015258789,3,0,1
24,44.2999992370605,6,0,1
24,49.0999984741211,24,1,1
24,43.5999984741211,3,0,1
24,44.2000007629395,3,0,1
24,48.4000015258789,21,1,1
24,46.5,12,0,1
24,42.0999984741211,18,0,1
24,47.4000015258789,15,1,1
24,42.4000015258789,15,0,1
24,46,9,1,1
24,45,6,0,1
24,48.0999984741211,24,1,1
24,47.9000015258789,3,1,1
24,44.4000015258789,24,0,1
24,43.5999984741211,15,1,1
24,36.0999984741211,0,1,0
24,33.5999984741211,0,1,0
24,41.5999984741211,15,0,1
24,42.0999984741211,15,0,1
24,48.4000015258789,24,1,1
24,40.7000007629395,6,0,1
24,48.2000007629395,6,1,1
24,46.5,15,1,1
24,35.9000015258789,0,1,1
24,40.0999984741211,3,0,1
24,46.4000015258789,15,0,1
24,45.2999992370605,9,0,1
24,47.7999992370605,24,1,1
24,43.2999992370605,3,0,1
24,35.4000015258789,0,1,1
24,44.5999984741211,21,0,1
24,46.0999984741211,12,0,1
24,41.7999992370605,6,0,1
24,46.7000007629395,15,1,1
24,47,18,1,1
24,32.4000015258789,0,0,0
24,44.9000015258789,21,0,1
24,48.7000007629395,15,1,1
24,44.7000007629395,18,0,1
24,47.5,24,0,1
24,44.5,6,0,1
24,45.4000015258789,9,1,1
24,45.0999984741211,21,0,1
24,41.2999992370605,3,1,1
24,45.9000015258789,12,1,1
24,43.0999984741211,9,0,1
24,45.4000015258789,3,0,1
24,43.5999984741211,12,0,1
24,49.5999984741211,21,1,1
24,47.5,9,1,1
24,47.4000015258789,9,1,1
24,42.4000015258789,6,0,1
24,41.2999992370605,3,0,1
24,44.7999992370605,18,0,1
24,46.4000015258789,15,0,1
24,44.9000015258789,18,0,1
24,46.7999992370605,18,0,1
24,45.4000015258789,9,0,1
24,43.4000015258789,3,0,1
24,35.5999984741211,0,1,1
25,35,27,0,1
25,31.7999992370605,6,1,0
25,34,21,0,1
25,43.2999992370605,24,1,1
25,34,18,0,0
25,41.2000007629395,21,1,1
25,33.9000015258789,18,0,1
25,37.0999984741211,21,1,1
25,30.3999996185303,3,1,1
25,31.3999996185303,9,1,1
25,37.5999984741211,21,0,0
25,32,9,1,0
25,35.2999992370605,21,0,1
25,32.2999992370605,12,0,0
25,31,15,0,0
25,32.2000007629395,12,0,1
25,38.7999992370605,21,1,1
25,32.5,15,0,0
25,32.5999984741211,12,0,0
25,34.4000015258789,12,1,1
25,35.2000007629395,18,0,1
25,40.5,24,1,1
25,32.2999992370605,12,1,0
25,36.5,21,0,0
25,30.8999996185303,9,1,0
25,37,18,0,1
25,30.7000007629395,9,0,0
25,34.5999984741211,15,0,1
25,38.5999984741211,21,0,1
25,31.2999992370605,9,0,0
25,34.4000015258789,18,0,0
25,43.5999984741211,24,1,1
25,37.0999984741211,15,1,0
25,38.7000007629395,21,1,1
25,39.7999992370605,21,1,1
25,36.5999984741211,18,0,1
25,40.2000007629395,24,0,1
25,43.7000007629395,27,0,1
25,35,15,0,0
25,35.2000007629395,18,0,0
25,39,18,1,1
25,32.7999992370605,9,0,0
25,33.2999992370605,15,0,0
25,37.2999992370605,18,0,1
25,37.5,18,0,1
25,41.7000007629395,24,0,1
25,35.2999992370605,18,0,0
25,42.2000007629395,24,0,1
25,31.3999996185303,12,0,0
25,34.2999992370605,12,1,1
25,30.3999996185303,3,1,0
25,40.2999992370605,24,0,1
25,40.2000007629395,21,1,1
25,41.7000007629395,21,1,1
25,36.0999984741211,18,0,1
25,33.5999984741211,12,0,0
25,41.4000015258789,21,0,1
25,36.2000007629395,18,0,1
25,40.5999984741211,24,0,1
25,44.2999992370605,24,1,1
25,46.0999984741211,27,1,1
25,40,21,0,1
25,40.7000007629395,24,0,1
25,39.5999984741211,18,1,1
25,40.9000015258789,24,0,0
25,33.7999992370605,12,0,0
25,42.2999992370605,24,0,1
25,43.2000007629395,27,0,1
25,42.5999984741211,24,0,1
25,45.0999984741211,27,1,1
25,36,15,0,0
25,31.7999992370605,9,0,0
25,34.0999984741211,12,0,0
25,38.9000015258789,21,0,0
25,31.3999996185303,6,1,0
25,30.6000003814697,9,1,0
25,43.2000007629395,27,1,1
25,32.5,12,1,1
25,40.0999984741211,18,1,1
25,34,12,1,0
25,40.9000015258789,24,0,1
25,43,27,0,1
25,36,15,0,1
25,43.0999984741211,27,0,1
25,44.7000007629395,27,1,1
25,42.4000015258789,24,0,0
25,33.0999984741211,9,0,0
25,35.7999992370605,12,0,1
25,36.7000007629395,18,0,1
25,44.7999992370605,27,1,1
25,36.5,15,1,1
25,36.7000007629395,18,0,1
25,38.5,18,0,1
25,42.4000015258789,21,0,0
25,38.7999992370605,21,1,1
25,39,15,1,1
25,34.5,12,1,1
25,40.7000007629395,21,1,0
25,30,9,0,0
25,36.2000007629395,12,1,1
26,35,27,0,1
26,36.4000015258789,6,1,1
26,31.5,9,1,0
26,39.4000015258789,24,1,1
26,41,27,1,1
26,30.1000003814697,18,0,0
26,38.9000015258789,27,0,1
26,34.5,18,0,0
26,39.0999984741211,24,1,1
26,31.7000007629395,6,1,0
26,30.6000003814697,15,0,0
26,37.9000015258789,21,1,1
26,30.7999992370605,12,1,0
26,38.2999992370605,27,0,1
26,38.0999984741211,24,0,1
26,32.2999992370605,15,0,0
26,30.6000003814697,12,1,0
26,34.5,18,1,1
26,32.2000007629395,12,0,0
26,38.5,15,1,1
26,37.0999984741211,15,1,1
26,34.2999992370605,12,0,0
26,39.2000007629395,24,0,1
26,36.7000007629395,6,1,0
26,32.2000007629395,24,0,0
26,33.2999992370605,24,0,1
26,45.9000015258789,24,1,1
26,38,27,0,1
26,38.7000007629395,27,1,1
26,32.2999992370605,15,1,0
26,42.0999984741211,21,1,1
26,33.9000015258789,9,1,0
26,43.4000015258789,24,1,1
26,35.7000007629395,15,1,1
26,30.3999996185303,3,1,0
26,39.2999992370605,21,1,1
26,35.5,21,1,1
26,30.6000003814697,6,1,0
26,44.5999984741211,27,1,1
26,31.1000003814697,15,0,0
26,37.9000015258789,24,1,1
26,32.7999992370605,12,0,0
26,38.5,21,1,1
26,31.7999992370605,15,1,0
26,33.0999984741211,12,1,0
26,43.2999992370605,27,1,1
26,34.4000015258789,24,0,1
26,35.2000007629395,21,0,0
26,34.2999992370605,15,0,0
26,37.7000007629395,24,0,1
26,36.5999984741211,18,1,1
26,33.9000015258789,18,0,0
26,40.2000007629395,27,0,1
26,40.7000007629395,27,1,1
26,30,15,1,0
26,32.5999984741211,21,0,0
26,38,24,1,1
26,35.5999984741211,21,0,1
26,37.5999984741211,27,0,1
26,31.6000003814697,9,0,1
26,40.9000015258789,24,0,1
26,30.2999992370605,3,1,0
26,33.7999992370605,12,0,0
26,33,9,0,0
26,41,27,1,1
26,36.7000007629395,15,1,0
26,38.0999984741211,18,1,1
26,38.0999984741211,24,1,1
26,34.7000007629395,12,1,0
26,34.5,12,0,1
26,31.5,3,0,0
26,42.2000007629395,24,1,1
26,41.7999992370605,24,1,1
26,32.7000007629395,15,1,0
26,32.9000015258789,3,1,1
26,33.9000015258789,18,0,1
26,35,12,1,1
26,43.5,27,1,1
26,34.7999992370605,12,1,0
26,33.5999984741211,9,1,0
26,35.7000007629395,21,1,1
26,32.4000015258789,21,0,0
26,40.5999984741211,24,1,1
26,34,18,1,0
26,30.8999996185303,18,1,0
26,32.7000007629395,6,1,1
26,43.2000007629395,27,1,1
26,36.7000007629395,18,0,1
26,35.7000007629395,15,1,1
26,38.7000007629395,21,0,1
26,31.7000007629395,3,1,0
26,35.7999992370605,15,1,1
26,31.7999992370605,21,0,1
26,32.2000007629395,15,1,0
26,31.7999992370605,21,0,0
26,31.1000003814697,3,1,0
26,32.0999984741211,15,0,0
26,32.2999992370605,15,0,0
26,37.2000007629395,18,0,1
26,37.7999992370605,24,0,1
